timestamp,artist,title,genres,popularity
2025-12-26 19:01:00,Ed Sheeran,Tenerife Sea,soft pop,90
2025-12-26 19:05:00,Ed Sheeran,Even My Dad Does Sometimes,soft pop,90
2025-12-26 19:09:00,Ed Sheeran,Tenerife Sea,soft pop,90
2025-12-26 19:13:00,Maroon 5,Won't Go Home Without You,pop,88
2025-12-26 19:17:00,Phillip Phillips,"Gone, Gone, Gone",folk pop,62
2025-12-26 19:20:00,Adam Levine,Lost Stars,"pop, male vocalists, maroon 5, pop rock, guys i would sleep with",74
2025-12-26 19:25:00,Ed Sheeran,One,soft pop,90
2025-12-26 19:30:00,Maroon 5,Sunday Morning,pop,88
2025-12-26 19:34:00,Jason Mraz,I Won't Give Up,"soft pop, acoustic pop",73
2025-12-26 19:38:00,Hozier,Cherry Wine - Live,"blues, indie, soul, singer-songwriter, irish",84
2025-12-26 19:42:00,Ed Sheeran,Dive,soft pop,90
2025-12-26 19:46:00,James Morrison,You Give Me Something,"singer-songwriter, pop, british, soul, acoustic",64
2025-12-26 19:50:00,John Mayer,XO,singer-songwriter,77
2025-12-26 19:53:00,Maroon 5,She Will Be Loved - Radio Mix,pop,88
2025-12-26 19:58:00,Snow Patrol,Chasing Cars,"indie, alternative, rock, indie rock, britpop",71
2025-12-26 20:02:00,Ed Sheeran,Shirtsleeves,soft pop,90
2025-12-26 20:05:00,Lany,ILYSB - STRIPPED,"synthpop, indie pop, pop, electronic, dream pop",79
2025-12-26 20:09:00,Phillip Phillips,Home,folk pop,62
2025-12-26 20:13:00,Maroon 5,Just a Feeling,pop,88
2025-12-26 20:17:00,Ed Sheeran,Lego House,soft pop,90
2025-12-26 20:23:00,Lifehouse,You and Me,post-grunge,66
2025-12-26 20:26:00,Colbie Caillat,Bubbly,"pop, female vocalists, acoustic, singer-songwriter, indie",68
2025-12-26 20:30:00,Lany,Malibu Nights,"synthpop, indie pop, pop, electronic, dream pop",79
2025-12-26 20:35:00,Maroon 5,Daylight,pop,88
2025-12-26 20:20:00,Hozier,Like Real People Do,"blues, indie, soul, singer-songwriter, irish",84
2025-12-26 20:39:00,FINNEAS,Let's Fall in Love for the Night,"indie pop, alternative, singer-songwriter, indie, my top songs",70
2025-12-26 20:43:00,Lewis Capaldi,Headspace,soft pop,81
2025-12-26 20:48:00,Lewis Capaldi,Don't Get Me Wrong,soft pop,81
2025-12-26 20:51:00,Travis Scott,KICK OUT,rap,91
2025-12-26 20:54:00,A$AP Rocky,Praise the Lord (Da Shine) (feat. Skepta),rap,85
2025-12-26 21:01:00,Don Toliver,BACKSTREETS (FEAT. TEEZO TOUCHDOWN),"rap, trap, hip-hop, rnb, hip hop",87
2025-12-26 21:04:00,Lupe Fiasco,Samurai,"hip-hop, rap, hip hop, underground hip-hop, chicago",70
2025-12-26 21:08:00,SOSOCAMO,don’t panic,"cloud rap, melodic rap, rage rap, plugg",64
2025-12-26 21:10:00,Isaiah Rashad,Wat's Wrong (feat. Zacari & Kendrick Lamar),"hip-hop, rap, underground hip-hop, hip hop, underground rap",67
2025-12-26 21:13:00,kiyo,Harana sa Sarili,"pinoy hip hop, opm, pinoy r&b, harana, parang, p-pop",62
2025-12-26 21:17:00,kiyo,Shineboi,"pinoy hip hop, opm, pinoy r&b, harana, parang, p-pop",62
2025-12-26 21:21:00,kiyo,Hanggang Kailan,"pinoy hip hop, opm, pinoy r&b, harana, parang, p-pop",62
2025-12-26 21:25:00,kiyo,"Pantalan, Pt. 2","pinoy hip hop, opm, pinoy r&b, harana, parang, p-pop",62
2025-12-26 21:30:00,Djo,Runner,"psychedelic pop, indie pop, indie rock, indie, psychedelic",80
2025-12-26 21:34:00,Djo,Gloom,"psychedelic pop, indie pop, indie rock, indie, psychedelic",80
2025-12-26 21:36:00,Djo,Half Life,"psychedelic pop, indie pop, indie rock, indie, psychedelic",80
2025-12-26 20:57:00,Vince Staples,WHEN SPARKS FLY,"hip-hop, rap, hip hop, underground hip-hop, gangsta rap",67
2025-12-26 21:40:00,Djo,Fool,"psychedelic pop, indie pop, indie rock, indie, psychedelic",80
2025-12-26 21:42:00,Djo,On and On,"psychedelic pop, indie pop, indie rock, indie, psychedelic",80
2025-12-26 21:46:00,Djo,End of Beginning,"psychedelic pop, indie pop, indie rock, indie, psychedelic",80
