timestamp,app_name,window_title
2025-12-05 17:06:59,Arc,Google Gemini
2025-12-05 17:07:04,Arc,Google Gemini
2025-12-05 17:07:09,Arc,Google Gemini
2025-12-05 17:07:15,Arc,Google Gemini
2025-12-05 17:07:20,Arc,Google Gemini
2025-12-05 17:07:25,Arc,Google Gemini
2025-12-05 17:07:30,Arc,Google Gemini
2025-12-05 17:07:35,Arc,Google Gemini
2025-12-05 17:07:40,Arc,Google Gemini
2025-12-05 17:07:46,Arc,Google Gemini
2025-12-05 17:07:51,Arc,Google Gemini
2025-12-05 17:07:56,Arc,Google Gemini
2025-12-05 17:08:01,Arc,Google Gemini
2025-12-05 17:08:06,Arc,Google Gemini
2025-12-05 17:08:11,Arc,Google Gemini
2025-12-05 17:08:17,Arc,Google Gemini
2025-12-05 17:08:22,Arc,Google Gemini
2025-12-05 17:08:27,Arc,Google Gemini
2025-12-05 17:08:32,Arc,Google Gemini
2025-12-05 17:08:37,Arc,Google Gemini
2025-12-05 17:08:42,Arc,Google Gemini
2025-12-05 17:08:48,Arc,Google Gemini
2025-12-05 17:08:53,Arc,Google Gemini
2025-12-05 17:08:58,Arc,Google Gemini
2025-12-05 17:09:03,Arc,Google Gemini
2025-12-05 17:09:08,Arc,Google Gemini
2025-12-05 17:09:14,Arc,Google Gemini
2025-12-05 17:09:19,Arc,Google Gemini
2025-12-05 17:09:24,Arc,Google Gemini
2025-12-05 17:09:29,Arc,Google Gemini
2025-12-05 17:09:34,Arc,finetuning.ipynb - Colab
2025-12-05 17:09:40,Arc,finetuning.ipynb - Colab
2025-12-05 17:09:45,Arc,finetuning.ipynb - Colab
2025-12-05 17:09:50,Arc,finetuning.ipynb - Colab
2025-12-05 17:09:55,Arc,finetuning.ipynb - Colab
2025-12-05 17:10:00,Arc,finetuning.ipynb - Colab
2025-12-05 17:10:05,Arc,finetuning.ipynb - Colab
2025-12-05 17:10:11,Arc,finetuning.ipynb - Colab
2025-12-05 17:10:16,Arc,finetuning.ipynb - Colab
2025-12-05 17:10:21,Arc,finetuning.ipynb - Colab
2025-12-05 17:10:26,Arc,finetuning.ipynb - Colab
2025-12-05 17:10:31,Arc,finetuning.ipynb - Colab
2025-12-05 17:10:37,Arc,Google Gemini
2025-12-05 17:10:42,Arc,Google Drive
2025-12-05 17:10:47,Arc,Google Drive
2025-12-05 17:10:52,Arc,Home
2025-12-05 17:10:57,Arc,Home
2025-12-05 17:11:03,Arc,Home
2025-12-05 17:11:08,Arc,Home
2025-12-05 17:11:13,Arc,My Drive
2025-12-05 17:11:18,Arc,My Drive
2025-12-05 17:11:23,Arc,My Drive
2025-12-05 17:11:28,Arc,My Drive
2025-12-05 17:11:34,Arc,Notion
2025-12-05 17:11:39,Arc,Notion
2025-12-05 17:11:44,Arc,Notion
2025-12-05 17:11:49,Arc,My Drive
2025-12-05 17:11:54,Arc,My Drive
2025-12-05 17:12:00,Electron,test_tts.py — jarvis
2025-12-05 17:12:05,Notion,The Rhythm of Focus: Quantifying the Lagged Causal Effects of Musical Genre on Digital Productivity and Attention Fragmentation
2025-12-05 17:12:10,Notion,The Rhythm of Focus: Quantifying the Lagged Causal Effects of Musical Genre on Digital Productivity and Attention Fragmentation
2025-12-05 17:12:15,Notion,The Rhythm of Focus: Quantifying the Lagged Causal Effects of Musical Genre on Digital Productivity and Attention Fragmentation
2025-12-05 17:12:20,Arc,My Drive
2025-12-05 17:12:26,Arc,My Drive
2025-12-05 17:12:31,Arc,My Drive
2025-12-05 17:12:36,Arc,My Drive
2025-12-05 17:12:41,Arc,My Drive
2025-12-05 17:12:46,Arc,My Drive
2025-12-05 17:12:52,Arc,My Drive
2025-12-05 17:12:57,Arc,Jarvis_Final_Build
2025-12-05 17:13:02,Arc,My Drive
2025-12-05 17:13:07,Arc,finetuning.ipynb - Colab
2025-12-05 17:13:12,Arc,finetuning.ipynb - Colab
